distrito,nombre_via,lat_inicio,lon_inicio,lat_fin,lon_fin,longitud_metros,tiempo_estimado_min,tiempo_normal,tiempo_punta,tiempo_noche
San Isidro,Avenida Enrique Canaval y Moreyra,-12.0968547,-77.0239284,-12.0967539,-77.0246976,84.48,0.17,0.17,0.26,0.14
San Isidro,Mariano Santos Mateo,-12.0969541,-77.0232251,-12.09549,-77.0228869,166.1,0.33,0.33,0.5,0.26
San Isidro,Avenida Enrique Canaval y Moreyra,-12.0969541,-77.0232251,-12.0968547,-77.0239284,77.35,0.15,0.15,0.22,0.12
San Isidro,Avenida Enrique Canaval y Moreyra,-12.0970401,-77.0225525,-12.0969541,-77.0232251,73.84,0.15,0.15,0.22,0.12
San Isidro,Calle Armando Blondet,-12.0970401,-77.0225525,-12.095539,-77.022445,166.47,0.33,0.33,0.5,0.26
San Isidro,Avenida Dionisio Derteano,-12.0971478,-77.0218188,-12.0972896,-77.0218353,15.79,0.03,0.03,0.04,0.02
San Isidro,Avenida Enrique Canaval y Moreyra,-12.0971478,-77.0218188,-12.0970401,-77.0225525,80.76,0.16,0.16,0.24,0.13
San Isidro,Avenida Enrique Canaval y Moreyra,-12.097177,-77.0215956,-12.0971478,-77.0218188,24.51,0.05,0.05,0.08,0.04
San Isidro,Avenida Dionisio Derteano,-12.097177,-77.0215956,-12.0970273,-77.0215739,16.73,0.03,0.03,0.04,0.02
San Isidro,Avenida Enrique Canaval y Moreyra,-12.0973653,-77.0201849,-12.0973269,-77.0205375,38.62,0.08,0.08,0.12,0.06
San Isidro,Avenida República de Panamá,-12.0973653,-77.0201849,-12.0951357,-77.0211005,266.02,0.53,0.53,0.8,0.42
San Isidro,Avenida Enrique Canaval y Moreyra,-12.0976101,-77.0184196,-12.0974735,-77.019401,107.9,0.22,0.22,0.33,0.18
San Isidro,Avenida Pablo Carriquirry Maurer,-12.0976101,-77.0184196,-12.0977697,-77.0184343,17.73,0.04,0.04,0.06,0.03
San Isidro,Avenida Enrique Canaval y Moreyra,-12.0976339,-77.018254,-12.0976101,-77.0184196,18.22,0.04,0.04,0.06,0.03
San Isidro,Avenida Pablo Carriquirry Maurer,-12.0976339,-77.018254,-12.096896,-77.0181741,82.09,0.16,0.16,0.24,0.13
San Isidro,Avenida Paseo de la República,-12.096685,-77.0253322,-12.0967998,-77.025384,13.9,0.03,0.03,0.04,0.02
San Isidro,Avenida Enrique Canaval y Moreyra,-12.096685,-77.0253322,-12.0964082,-77.0261172,90.78,0.18,0.18,0.27,0.14
San Isidro,Calle Dean Valdivia,-12.0931956,-77.0267705,-12.093366,-77.0279069,125.14,0.25,0.25,0.38,0.2
San Isidro,Avenida Ricardo Rivera Navarrete,-12.0931956,-77.0267705,-12.0939856,-77.0266616,88.19,0.18,0.18,0.27,0.14
San Isidro,Avenida Ricardo Rivera Navarrete,-12.0950561,-77.0265288,-12.0953965,-77.0264836,37.98,0.08,0.08,0.12,0.06
San Isidro,Avenida Enrique Canaval y Moreyra,-12.0963261,-77.0263408,-12.096574,-77.026086,39.01,0.08,0.08,0.12,0.06
San Isidro,Avenida Juan de Arona,-12.0963261,-77.0263408,-12.0962802,-77.027025,74.66,0.15,0.15,0.22,0.12
San Isidro,Jirón Francisco Masias,-12.0930428,-77.0256478,-12.0922954,-77.0257475,83.39,0.17,0.17,0.26,0.14
San Isidro,Calle Dean Valdivia,-12.0930428,-77.0256478,-12.0931956,-77.0267705,123.39,0.25,0.25,0.38,0.2
San Isidro,Calle Dean Valdivia,-12.0930885,-77.0250711,-12.0930428,-77.0256478,62.99,0.13,0.13,0.2,0.1
San Isidro,Calle El Parque,-12.0930885,-77.0250711,-12.0939553,-77.0255005,106.68,0.21,0.21,0.32,0.17
San Isidro,Calle Dean Valdivia,-12.0932564,-77.0246677,-12.0930885,-77.0250711,47.68,0.1,0.1,0.15,0.08
San Isidro,Calle Las Begonias,-12.0932564,-77.0246677,-12.092115,-77.0242966,132.57,0.27,0.27,0.4,0.22
San Isidro,Calle Los Nardos,-12.0951597,-77.025543,-12.0949944,-77.025967,49.65,0.1,0.1,0.15,0.08
San Isidro,Calle Las Begonias,-12.0951597,-77.025543,-12.0941645,-77.0250853,120.84,0.24,0.24,0.36,0.19
San Isidro,Calle Los Nardos,-12.0949944,-77.025967,-12.0950561,-77.0265288,61.54,0.12,0.12,0.18,0.1
San Isidro,Calle El Parque,-12.0949944,-77.025967,-12.0939553,-77.0255005,125.67,0.25,0.25,0.38,0.2
San Isidro,Avenida Pablo Carriquirry Maurer,-12.0977887,-77.0182777,-12.0976339,-77.018254,17.32,0.03,0.03,0.04,0.02
San Isidro,Avenida Enrique Canaval y Moreyra,-12.0977887,-77.0182777,-12.0978675,-77.0175532,79.35,0.16,0.16,0.24,0.13
San Isidro,Avenida Enrique Canaval y Moreyra,-12.0977697,-77.0184343,-12.0977887,-77.0182777,17.18,0.03,0.03,0.04,0.02
San Isidro,Avenida Pablo Carriquirry Maurer,-12.0977697,-77.0184343,-12.0984372,-77.018671,78.21,0.16,0.16,0.24,0.13
San Isidro,Las Golondrinas,-12.09738,-77.0211885,-12.0979107,-77.0212464,59.05,0.12,0.12,0.18,0.1
San Isidro,Avenida Enrique Canaval y Moreyra,-12.09738,-77.0211885,-12.097459,-77.0205856,66.21,0.13,0.13,0.2,0.1
San Isidro,Avenida Enrique Canaval y Moreyra,-12.0972896,-77.0218353,-12.0973188,-77.0216156,24.13,0.05,0.05,0.08,0.04
San Isidro,Avenida Enrique Canaval y Moreyra,-12.0968909,-77.0247607,-12.0969992,-77.0240087,82.74,0.17,0.17,0.26,0.14
San Isidro,Avenida Paseo de la República,-12.0968909,-77.0247607,-12.0967539,-77.0246976,16.64,0.03,0.03,0.04,0.02
San Isidro,Avenida Paseo de la República,-12.0970146,-77.0254853,-12.0986795,-77.0262496,202.1,0.4,0.4,0.6,0.32
San Isidro,Avenida Paseo de la República,-12.0986795,-77.0262496,-12.100806,-77.0271797,256.11,0.51,0.51,0.76,0.41
San Isidro,Vía Expresa Luis Fernán Bedoya Reyes,-12.0996536,-77.026239,-12.0992715,-77.0260795,45.7,0.09,0.09,0.14,0.07
San Isidro,Vía Expresa Luis Fernán Bedoya Reyes,-12.0950853,-77.0241109,-12.0921529,-77.0227942,354.65,0.71,0.71,1.06,0.57
San Isidro,Vía Expresa Luis Fernán Bedoya Reyes,-12.0921529,-77.0227942,-12.091278,-77.0226543,97.98,0.2,0.2,0.3,0.16
San Isidro,Avenida Javier Prado Este,-12.0906117,-77.0209659,-12.0904595,-77.0197221,136.45,0.27,0.27,0.4,0.22
San Isidro,Cavedes,-12.091848,-77.0307972,-12.0913171,-77.0308735,59.31,0.12,0.12,0.18,0.1
San Isidro,Avenida Javier Prado Este,-12.091848,-77.0307972,-12.0919255,-77.03132,57.56,0.12,0.12,0.18,0.1
San Isidro,Avenida Javier Prado Este,-12.0919255,-77.03132,-12.0919965,-77.031799,52.73,0.11,0.11,0.16,0.09
San Isidro,Perricholi,-12.0919965,-77.031799,-12.0914558,-77.031388,74.7,0.15,0.15,0.22,0.12
San Isidro,Avenida Javier Prado Este,-12.0919965,-77.031799,-12.0920616,-77.0322381,48.34,0.1,0.1,0.15,0.08
San Isidro,Avenida Javier Prado Oeste,-12.0924718,-77.0353142,-12.0925829,-77.0361195,88.53,0.18,0.18,0.27,0.14
San Isidro,Avenida Javier Prado Oeste,-12.0925829,-77.0361195,-12.092698,-77.0369535,91.68,0.18,0.18,0.27,0.14
San Isidro,Calle Los Pinos,-12.092698,-77.0369535,-12.0911428,-77.0371757,173.73,0.35,0.35,0.52,0.28
San Isidro,Avenida Javier Prado Oeste,-12.092698,-77.0369535,-12.0928087,-77.0377557,88.19,0.18,0.18,0.27,0.14
San Isidro,Avenida Javier Prado Oeste,-12.0928087,-77.0377557,-12.0929365,-77.0386521,98.61,0.2,0.2,0.3,0.16
San Isidro,Avenida Javier Prado Oeste,-12.0930591,-77.0395175,-12.0931734,-77.0403299,89.34,0.18,0.18,0.27,0.14
San Isidro,Calle Los Cipreses,-12.0932868,-77.0411406,-12.0917289,-77.0413763,174.24,0.35,0.35,0.52,0.28
San Isidro,Avenida Javier Prado Oeste,-12.0932868,-77.0411406,-12.0934018,-77.0419532,89.37,0.18,0.18,0.27,0.14
San Isidro,Calle Los Robles,-12.0935175,-77.0427755,-12.091956,-77.0430041,174.52,0.35,0.35,0.52,0.28
San Isidro,Avenida Javier Prado Oeste,-12.0935175,-77.0427755,-12.0936775,-77.0439123,125.02,0.25,0.25,0.38,0.2
San Isidro,Avenida Javier Prado Oeste,-12.0938364,-77.0450339,-12.0939965,-77.0461795,125.97,0.25,0.25,0.38,0.2
San Isidro,Calle Los Nogales,-12.0938364,-77.0450339,-12.0922721,-77.0452663,174.89,0.35,0.35,0.52,0.28
San Isidro,Calle Los Laureles,-12.0939965,-77.0461795,-12.0924287,-77.0463922,174.97,0.35,0.35,0.52,0.28
San Isidro,Avenida Javier Prado Oeste,-12.0939965,-77.0461795,-12.0940956,-77.0469138,80.69,0.16,0.16,0.24,0.13
San Isidro,Calle Los Eucaliptos,-12.0943038,-77.0484296,-12.0927428,-77.0486584,174.47,0.35,0.35,0.52,0.28
San Isidro,Avenida Javier Prado Oeste,-12.0943038,-77.0484296,-12.094462,-77.049579,126.35,0.25,0.25,0.38,0.2
San Isidro,Calle Carlos Porras Osores,-12.094462,-77.049579,-12.0929006,-77.0498052,174.47,0.35,0.35,0.52,0.28
San Isidro,Avenida Javier Prado Oeste,-12.094462,-77.049579,-12.0946067,-77.0506687,119.7,0.24,0.24,0.36,0.19
San Isidro,Avenida Javier Prado Oeste,-12.0946067,-77.0506687,-12.0946435,-77.0509552,31.45,0.06,0.06,0.09,0.05
San Isidro,Calle Los Castaños,-12.0946067,-77.0506687,-12.0930563,-77.0509361,173.96,0.35,0.35,0.52,0.28
San Isidro,Avenida Faustino Sanchez Carrión,-12.0946067,-77.0506687,-12.0944017,-77.0509864,41.36,0.08,0.08,0.12,0.06
San Isidro,Calle Burgos,-12.0894212,-77.0512918,-12.0898452,-77.0504167,106.19,0.21,0.21,0.32,0.17
San Isidro,Avenida General Salaverry,-12.0894212,-77.0512918,-12.0881204,-77.0506295,160.95,0.32,0.32,0.48,0.26
San Isidro,Avenida General Salaverry,-12.0881204,-77.0506295,-12.0880109,-77.0505735,13.56,0.03,0.03,0.04,0.02
San Isidro,Avenida Cádiz,-12.0881204,-77.0506295,-12.088516,-77.0497485,105.42,0.21,0.21,0.32,0.17
San Isidro,Avenida General Salaverry,-12.0880109,-77.0505735,-12.086291,-77.049629,216.27,0.43,0.43,0.64,0.34
San Isidro,Avenida General Salaverry,-12.086291,-77.049629,-12.0854758,-77.0489613,115.83,0.23,0.23,0.34,0.18
San Isidro,Avenida Faustino Sanchez Carrión,-12.093816,-77.0518833,-12.0934159,-77.0524965,80.1,0.16,0.16,0.24,0.13
San Isidro,Avenida Faustino Sanchez Carrión,-12.0934159,-77.0524965,-12.0930058,-77.0531253,82.12,0.16,0.16,0.24,0.13
San Isidro,Calle Los Castaños,-12.0925081,-77.0510076,-12.0930563,-77.0509361,61.14,0.12,0.12,0.18,0.1
San Isidro,Calle Baltazar La Torre,-12.0925081,-77.0510076,-12.093816,-77.0518833,173.27,0.35,0.35,0.52,0.28
San Isidro,Calle Los Castaños,-12.0925081,-77.0510076,-12.0920187,-77.0510728,54.6,0.11,0.11,0.16,0.09
San Isidro,Avenida Guillermo Prescott,-12.0925871,-77.0475278,-12.0915314,-77.0476819,117.98,0.24,0.24,0.36,0.19
San Isidro,Avenida Dos de Mayo,-12.0925871,-77.0475278,-12.0924287,-77.0463922,124.86,0.25,0.25,0.38,0.2
San Isidro,Avenida Las Flores,-12.0925871,-77.0475278,-12.0941484,-77.0473006,174.48,0.35,0.35,0.52,0.28
San Isidro,Avenida Guillermo Prescott,-12.0915314,-77.0476819,-12.0908605,-77.0477798,74.98,0.15,0.15,0.22,0.12
San Isidro,Avenida Guillermo Prescott,-12.0915314,-77.0476819,-12.0925871,-77.0475278,117.98,0.24,0.24,0.36,0.19
San Isidro,Calle Barcelona,-12.0915314,-77.0476819,-12.0916934,-77.0488122,124.35,0.25,0.25,0.38,0.2
San Isidro,Avenida Guillermo Prescott,-12.0908605,-77.0477798,-12.0895487,-77.0479713,146.61,0.29,0.29,0.43,0.23
San Isidro,Avenida Guillermo Prescott,-12.0908605,-77.0477798,-12.0915314,-77.0476819,74.98,0.15,0.15,0.22,0.12
San Isidro,Avenida Guillermo Prescott,-12.0895487,-77.0479713,-12.0883093,-77.0481521,138.51,0.28,0.28,0.42,0.22
San Isidro,Avenida Guillermo Prescott,-12.0895487,-77.0479713,-12.0908605,-77.0477798,146.61,0.29,0.29,0.43,0.23
San Isidro,Avenida Guillermo Prescott,-12.0883093,-77.0481521,-12.0881735,-77.0481649,15.09,0.03,0.03,0.04,0.02
San Isidro,Avenida Guillermo Prescott,-12.0883093,-77.0481521,-12.0895487,-77.0479713,138.51,0.28,0.28,0.42,0.22
San Isidro,Avenida Guillermo Prescott,-12.0881735,-77.0481649,-12.0883093,-77.0481521,15.09,0.03,0.03,0.04,0.02
San Isidro,Avenida Cádiz,-12.0881735,-77.0481649,-12.0883645,-77.0492971,125.06,0.25,0.25,0.38,0.2
San Isidro,Avenida Guillermo Prescott,-12.0881735,-77.0481649,-12.0875123,-77.0482634,73.93,0.15,0.15,0.22,0.12
San Isidro,Avenida Guillermo Prescott,-12.0865759,-77.0484028,-12.0854902,-77.0485634,121.37,0.24,0.24,0.36,0.19
San Isidro,Avenida Guillermo Prescott,-12.0865759,-77.0484028,-12.0875123,-77.0482634,104.69,0.21,0.21,0.32,0.17
San Isidro,Avenida Guillermo Prescott,-12.0854902,-77.0485634,-12.0865759,-77.0484028,121.37,0.24,0.24,0.36,0.19
San Isidro,Avenida Guillermo Prescott,-12.0854902,-77.0485634,-12.0854121,-77.0486056,9.79,0.02,0.02,0.03,0.02
San Isidro,Calle Las Palmeras,-12.0913782,-77.0388627,-12.0929365,-77.0386521,173.9,0.35,0.35,0.52,0.28
San Isidro,Avenida Dos de Mayo,-12.0913782,-77.0388627,-12.0912559,-77.0379862,96.38,0.19,0.19,0.29,0.15
San Isidro,Avenida Álvarez de Arenales,-12.0907985,-77.0347082,-12.0923573,-77.0344844,174.15,0.35,0.35,0.52,0.28
San Isidro,Avenida Dos de Mayo,-12.0907985,-77.0347082,-12.0906388,-77.0336533,116.19,0.23,0.23,0.34,0.18
San Isidro,Calle Los Olivos,-12.0909142,-77.0355372,-12.0924718,-77.0353142,174.01,0.35,0.35,0.52,0.28
San Isidro,Avenida Dos de Mayo,-12.0909142,-77.0355372,-12.0907985,-77.0347082,91.15,0.18,0.18,0.27,0.14
San Isidro,Calle Los Fresnos,-12.0910295,-77.0363636,-12.0917886,-77.0362442,84.97,0.17,0.17,0.26,0.14
San Isidro,Avenida Dos de Mayo,-12.0910295,-77.0363636,-12.0909142,-77.0355372,90.87,0.18,0.18,0.27,0.14
San Isidro,Avenida Dos de Mayo,-12.0911428,-77.0371757,-12.0910295,-77.0363636,89.29,0.18,0.18,0.27,0.14
San Isidro,Calle Los Pinos,-12.0911428,-77.0371757,-12.0903084,-77.037308,93.42,0.19,0.19,0.29,0.15
San Isidro,Avenida Dos de Mayo,-12.0912559,-77.0379862,-12.0911428,-77.0371757,89.12,0.18,0.18,0.27,0.14
San Isidro,Calle Los Sauces,-12.0912559,-77.0379862,-12.0928087,-77.0377557,173.6,0.35,0.35,0.52,0.28
San Isidro,Calle Los Ficus,-12.0915016,-77.0397475,-12.0930591,-77.0395175,174.11,0.35,0.35,0.52,0.28
San Isidro,Avenida Dos de Mayo,-12.0915016,-77.0397475,-12.0913782,-77.0388627,97.29,0.19,0.19,0.29,0.15
San Isidro,Calle Los Naranjos,-12.0916148,-77.040559,-12.0931734,-77.0403299,174.21,0.35,0.35,0.52,0.28
San Isidro,Avenida Dos de Mayo,-12.0916148,-77.040559,-12.0915016,-77.0397475,89.23,0.18,0.18,0.27,0.14
San Isidro,Avenida Dos de Mayo,-12.0917289,-77.0413763,-12.0916148,-77.040559,89.87,0.18,0.18,0.27,0.14
San Isidro,Calle Los Cipreses,-12.0917289,-77.0413763,-12.0932868,-77.0411406,174.24,0.35,0.35,0.52,0.28
San Isidro,Avenida Dos de Mayo,-12.0918423,-77.0421894,-12.0917289,-77.0413763,89.4,0.18,0.18,0.27,0.14
San Isidro,Avenida Dos de Mayo,-12.091956,-77.0430041,-12.0918423,-77.0421894,89.58,0.18,0.18,0.27,0.14
San Isidro,Calle Los Nogales,-12.0922721,-77.0452663,-12.0938364,-77.0450339,174.89,0.35,0.35,0.52,0.28
San Isidro,Avenida Dos de Mayo,-12.0922721,-77.0452663,-12.092115,-77.0441435,123.46,0.25,0.25,0.38,0.2
San Isidro,Jirón Alberto Alexander,-12.0924287,-77.0463922,-12.0916812,-77.046498,83.49,0.17,0.17,0.26,0.14
San Isidro,Avenida Dos de Mayo,-12.0924287,-77.0463922,-12.0922721,-77.0452663,123.79,0.25,0.25,0.38,0.2
San Isidro,Avenida Dos de Mayo,-12.0927428,-77.0486584,-12.0925871,-77.0475278,124.28,0.25,0.25,0.38,0.2
San Isidro,Calle Los Eucaliptos,-12.0927428,-77.0486584,-12.0916934,-77.0488122,117.29,0.23,0.23,0.34,0.18
San Isidro,Avenida Dos de Mayo,-12.0929006,-77.0498052,-12.0927428,-77.0486584,126.06,0.25,0.25,0.38,0.2
San Isidro,Calle Carlos Porras Osores,-12.0929006,-77.0498052,-12.094462,-77.049579,174.47,0.35,0.35,0.52,0.28
San Isidro,Calle Tomás Edison,-12.0929006,-77.0498052,-12.091855,-77.0499527,116.78,0.23,0.23,0.34,0.18
San Isidro,Calle Los Castaños,-12.0930563,-77.0509361,-12.0925081,-77.0510076,61.14,0.12,0.12,0.18,0.1
San Isidro,Avenida Dos de Mayo,-12.0930563,-77.0509361,-12.0929006,-77.0498052,124.31,0.25,0.25,0.38,0.2
San Isidro,Calle Los Castaños,-12.0930563,-77.0509361,-12.0946067,-77.0506687,173.96,0.35,0.35,0.52,0.28
San Isidro,Calle Daniel Alcides Carrión,-12.0920187,-77.0510728,-12.0913477,-77.0511849,75.22,0.15,0.15,0.22,0.12
San Isidro,Calle Barcelona,-12.0920187,-77.0510728,-12.0919877,-77.0515922,56.65,0.11,0.11,0.16,0.09
San Isidro,Calle Los Castaños,-12.0920187,-77.0510728,-12.0925081,-77.0510076,54.6,0.11,0.11,0.16,0.09
San Isidro,Calle Roma,-12.0913477,-77.0511849,-12.0919877,-77.0515922,83.54,0.17,0.17,0.26,0.14
San Isidro,Calle Daniel Alcides Carrión,-12.0913477,-77.0511849,-12.0920187,-77.0510728,75.22,0.15,0.15,0.22,0.12
San Isidro,Calle Roma,-12.0898452,-77.0504167,-12.0913477,-77.0511849,186.07,0.37,0.37,0.55,0.3
San Isidro,Calle Burgos,-12.0898452,-77.0504167,-12.0898854,-77.0502375,20.01,0.04,0.04,0.06,0.03
San Isidro,Calle Roma,-12.088516,-77.0497485,-12.0895794,-77.0502736,130.79,0.26,0.26,0.39,0.21
San Isidro,Avenida Cádiz,-12.088516,-77.0497485,-12.0884645,-77.0492826,51.04,0.1,0.1,0.15,0.08
San Isidro,Calle Guillermo Marconi,-12.0916934,-77.0488122,-12.0904532,-77.0489928,138.6,0.28,0.28,0.42,0.22
San Isidro,Calle Barcelona,-12.0916934,-77.0488122,-12.091855,-77.0499527,125.44,0.25,0.25,0.38,0.2
San Isidro,Calle Barcelona,-12.091855,-77.0499527,-12.0920187,-77.0510728,123.28,0.25,0.25,0.38,0.2
San Isidro,Calle Tomás Edison,-12.091855,-77.0499527,-12.0898854,-77.0502375,220.08,0.44,0.44,0.66,0.35
San Isidro,Calle Tomás Edison,-12.091855,-77.0499527,-12.0929006,-77.0498052,116.78,0.23,0.23,0.34,0.18
San Isidro,Calle Tomás Edison,-12.0898854,-77.0502375,-12.0895794,-77.0502736,34.08,0.07,0.07,0.11,0.06
San Isidro,Calle Burgos,-12.0898854,-77.0502375,-12.0897096,-77.0491012,125.22,0.25,0.25,0.38,0.2
San Isidro,Calle Tomás Edison,-12.0898854,-77.0502375,-12.091855,-77.0499527,220.08,0.44,0.44,0.66,0.35
San Isidro,Calle Roma,-12.0895794,-77.0502736,-12.0898452,-77.0504167,33.28,0.07,0.07,0.11,0.06
San Isidro,Calle Burgos,-12.0897096,-77.0491012,-12.0895487,-77.0479713,124.29,0.25,0.25,0.38,0.2
San Isidro,Calle Guillermo Marconi,-12.0897096,-77.0491012,-12.0884645,-77.0492826,139.15,0.28,0.28,0.42,0.22
San Isidro,Calle Guillermo Marconi,-12.0904532,-77.0489928,-12.0897096,-77.0491012,83.1,0.17,0.17,0.26,0.14
San Isidro,Calle Guillermo Marconi,-12.0884645,-77.0492826,-12.0883645,-77.0492971,11.17,0.02,0.02,0.03,0.02
San Isidro,Avenida Cádiz,-12.0884645,-77.0492826,-12.0883093,-77.0481521,124.27,0.25,0.25,0.38,0.2
San Isidro,Avenida Javier Prado Oeste,-12.0931734,-77.0403299,-12.0932868,-77.0411406,89.14,0.18,0.18,0.27,0.14
San Isidro,Calle Los Naranjos,-12.0931734,-77.0403299,-12.0916148,-77.040559,174.21,0.35,0.35,0.52,0.28
San Isidro,Avenida Petit Thouars,-12.0914318,-77.0323402,-12.0910608,-77.0323968,41.5,0.08,0.08,0.12,0.06
San Isidro,Román,-12.0910608,-77.0323968,-12.0911981,-77.0333971,109.95,0.22,0.22,0.33,0.18
San Isidro,Avenida Cádiz,-12.0883645,-77.0492971,-12.0884167,-77.0496852,42.64,0.09,0.09,0.14,0.07
San Isidro,Calle Guillermo Marconi,-12.0883645,-77.0492971,-12.087949,-77.0493576,46.43,0.09,0.09,0.14,0.07
San Isidro,Avenida Cádiz,-12.0884167,-77.0496852,-12.0880109,-77.0505735,106.62,0.21,0.21,0.32,0.17
San Isidro,Calle Guillermo Marconi,-12.087949,-77.0493576,-12.086291,-77.049629,185.78,0.37,0.37,0.55,0.3
San Isidro,Calle Roma,-12.087949,-77.0493576,-12.0884167,-77.0496852,62.84,0.13,0.13,0.2,0.1
San Isidro,Avenida Álvarez de Arenales,-12.0899383,-77.0348317,-12.0907985,-77.0347082,96.1,0.19,0.19,0.29,0.15
San Isidro,Abascal,-12.0913584,-77.0301559,-12.0913171,-77.0308735,78.26,0.16,0.16,0.24,0.13
San Isidro,Avenida Prolongación Iquitos,-12.0913584,-77.0301559,-12.0917728,-77.0302899,48.11,0.1,0.1,0.15,0.08
San Isidro,Abascal,-12.0913171,-77.0308735,-12.0912917,-77.0312721,43.48,0.09,0.09,0.14,0.07
San Isidro,Perricholi,-12.0912917,-77.0312721,-12.0914558,-77.031388,22.11,0.04,0.04,0.06,0.03
San Isidro,Abascal,-12.0912917,-77.0312721,-12.0913,-77.0314088,14.91,0.03,0.03,0.04,0.02
San Isidro,Calle Manuel S. Ugarte y Moscoso,-12.1035937,-77.0603253,-12.1032228,-77.0596557,83.65,0.17,0.17,0.26,0.14
San Isidro,Calle Godofredo García,-12.1035937,-77.0603253,-12.1030046,-77.0605484,69.55,0.14,0.14,0.21,0.11
San Isidro,Calle Godofredo García,-12.1035937,-77.0603253,-12.1042617,-77.0599115,86.54,0.17,0.17,0.26,0.14
San Isidro,Calle Godofredo García,-12.1030046,-77.0605484,-12.1035937,-77.0603253,69.55,0.14,0.14,0.21,0.11
San Isidro,Calle Punta Negra,-12.1032228,-77.0596557,-12.1022493,-77.0601278,119.33,0.24,0.24,0.36,0.19
San Isidro,Calle Punta Negra,-12.1032228,-77.0596557,-12.1039656,-77.0594018,86.69,0.17,0.17,0.26,0.14
San Isidro,Calle Manuel S. Ugarte y Moscoso,-12.1032228,-77.0596557,-12.1023546,-77.0589409,123.61,0.25,0.25,0.38,0.2
San Isidro,Calle Manuel S. Ugarte y Moscoso,-12.1032228,-77.0596557,-12.1035937,-77.0603253,83.65,0.17,0.17,0.26,0.14
San Isidro,Calle Punta Negra,-12.1022493,-77.0601278,-12.1016367,-77.0604368,75.66,0.15,0.15,0.22,0.12
San Isidro,Calle Punta Negra,-12.1022493,-77.0601278,-12.1032228,-77.0596557,119.33,0.24,0.24,0.36,0.19
San Isidro,Calle Samuel Velarde,-12.1022493,-77.0601278,-12.1016963,-77.059616,82.74,0.17,0.17,0.26,0.14
San Isidro,Calle Punta Negra,-12.1016367,-77.0604368,-12.1022493,-77.0601278,75.66,0.15,0.15,0.22,0.12
San Isidro,Calle Manuel Sebastián Ugarte y Moscoso,-12.0975161,-77.0568008,-12.0974162,-77.0567495,12.38,0.02,0.02,0.03,0.02
San Isidro,Avenida Alberto del Campo,-12.0975161,-77.0568008,-12.0979738,-77.0559039,109.99,0.22,0.22,0.33,0.18
San Isidro,Avenida Alberto del Campo,-12.0974162,-77.0567495,-12.0966032,-77.0583765,198.65,0.4,0.4,0.6,0.32
San Isidro,Calle Manuel Sebastián Ugarte y Moscoso,-12.0974162,-77.0567495,-12.0965397,-77.056299,108.66,0.22,0.22,0.33,0.18
San Isidro,Calle Flora Tristan,-12.0966032,-77.0583765,-12.0957115,-77.0579593,108.6,0.22,0.22,0.33,0.18
San Isidro,Calle Manuel Sebastián Ugarte y Moscoso,-12.1007662,-77.0584713,-12.0995391,-77.0578406,152.12,0.3,0.3,0.45,0.24
San Isidro,Avenida General Juan Antonio Pezet,-12.1007662,-77.0584713,-12.1003591,-77.059298,100.64,0.2,0.2,0.3,0.16
San Isidro,Calle Manuel Sebastián Ugarte y Moscoso,-12.0995391,-77.0578406,-12.0989845,-77.0575556,68.75,0.14,0.14,0.21,0.11
San Isidro,Calle Augusto Bolognesi,-12.0995391,-77.0578406,-12.0999786,-77.0569396,109.47,0.22,0.22,0.33,0.18
San Isidro,Calle Manuel Sebastián Ugarte y Moscoso,-12.0989845,-77.0575556,-12.0985788,-77.057347,50.3,0.1,0.1,0.15,0.08
San Isidro,Pasaje José de Acosta,-12.0989845,-77.0575556,-12.0986595,-77.0581674,75.69,0.15,0.15,0.22,0.12
San Isidro,Calle Manuel Sebastián Ugarte y Moscoso,-12.0985788,-77.057347,-12.0975161,-77.0568008,131.74,0.26,0.26,0.39,0.21
San Isidro,Calle José Dionisio Anchorena,-12.0985788,-77.057347,-12.0990166,-77.0564427,109.71,0.22,0.22,0.33,0.18
San Isidro,Calle Manuel Sebastián Ugarte y Moscoso,-12.0965397,-77.056299,-12.095577,-77.0558042,119.34,0.24,0.24,0.36,0.19
San Isidro,Calle Manuel Gonzalez de la Rosa,-12.0965397,-77.056299,-12.0969798,-77.0554052,108.8,0.22,0.22,0.33,0.18
San Isidro,Calle Juan Norberto Eléspuru,-12.095577,-77.0558042,-12.0951353,-77.0567057,109.63,0.22,0.22,0.33,0.18
San Isidro,Calle Manuel Sebastián Ugarte y Moscoso,-12.095577,-77.0558042,-12.0948098,-77.0554099,95.11,0.19,0.19,0.29,0.15
San Isidro,Avenida Javier Prado Oeste,-12.0946493,-77.0553308,-12.0942406,-77.0561502,100.01,0.2,0.2,0.3,0.16
San Isidro,Calle Manuel Sebastián Ugarte y Moscoso,-12.0946493,-77.0553308,-12.0938149,-77.0549007,103.5,0.21,0.21,0.32,0.17
San Isidro,Calle Manuel Sebastián Ugarte y Moscoso,-12.0946493,-77.0553308,-12.0948098,-77.0554099,19.73,0.04,0.04,0.06,0.03
San Isidro,Calle Bilbao,-12.0938149,-77.0549007,-12.0942338,-77.0540206,106.43,0.21,0.21,0.32,0.17
San Isidro,Calle Manuel Sebastián Ugarte y Moscoso,-12.0938149,-77.0549007,-12.0924924,-77.0542265,163.68,0.33,0.33,0.5,0.26
